timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
4787175132000,0,-0.0564966689353963,9.85783346561433,-0.283683415932493,-0.030848695,-0.008246681,0.01985312,94.907455,-98.504974,-4.1137996,STD
4787180104000,0.004972,-0.0585262449443758,9.8576079526164,-0.2845854502637,-0.03481932,-0.009773844,0.02107485,95.055305,-98.45236,-4.103086,STD
4787185122000,0.00999,-0.0605745982052484,9.85738035321503,-0.285495830045276,-0.038179077,-0.015882496,0.011911872,95.20177,-98.40384,-4.095573,STD
4787190092000,0.01496,-0.0626033578119717,9.85715493093029,-0.286397501530815,-0.039095376,-0.019547688,0.01282817,95.34707,-98.35343,-4.084832,STD
4787195167000,0.020035,-0.0646749785371468,9.85692474620292,-0.287318222413935,-0.038179077,-0.008246681,0.0070249503,95.487976,-98.304924,-4.078221,STD
4787200138000,0.025006,-0.0667041463449981,9.85669927856158,-0.288220075322308,-0.04520403,-0.010079277,0.01282817,95.63282,-98.25251,-4.068582,STD
4787205107000,0.029975,-0.0687324977505932,9.85647390163344,-0.289121565385012,-0.038179077,-0.02076942,0.014660766,95.77535,-98.205284,-4.061511,STD
4787210111000,0.034979,-0.0707751361956723,9.85624693722442,-0.290029405246911,-0.047036625,-0.008857546,0.010079277,95.91073,-98.15261,-4.053818,STD
4787215118000,0.039986,-0.0728189992441357,9.85601983674561,-0.290937789377312,-0.053145275,-0.014660766,0.011301007,96.05319,-98.10137,-4.044894,STD
4787220077000,0.044945,-0.0748432686384496,9.85579491338344,-0.291837465211675,-0.050701816,-0.0125227375,0.011911872,96.18863,-98.05098,-4.0366573,STD
4787225138000,0.050006,-0.0769091745478312,9.85556536364842,-0.292755646175118,-0.044593163,-0.019242255,0.015271631,96.327194,-97.99963,-4.0276976,STD
4787230109000,0.054977,-0.0789383423556825,9.85533989600708,-0.293657499083491,-0.05100725,-0.020158553,0.01160644,96.46209,-97.94693,-4.020198,STD
4787235117000,0.059985,-0.080982613605274,9.85511275017168,-0.294566064636726,-0.05497787,-0.016187929,0.015271631,96.59668,-97.894966,-4.0096636,STD
4787240093000,0.064961,-0.0830138224187659,9.85488705574736,-0.295468824659269,-0.064751714,-0.011301007,0.005497787,96.72949,-97.84272,-4.0038953,STD
4787245164000,0.070032,-0.0850838103394286,9.85465705244638,-0.296388819851053,-0.05467244,-0.01038471,0.015882496,96.86196,-97.79116,-3.9912972,STD
4787250142000,0.07501,-0.0884435157003426,9.85566015019209,-0.295754890973938,-0.060170226,-0.01038471,0.011911872,96.96271,-97.71866,-3.9783711,STD
4787255185000,0.080053,-0.0934581406437545,9.85816751240785,-0.293247575884124,-0.05955936,-0.007941248,0.01282817,97.06243,-97.64901,-3.9612439,STD
4787260125000,0.084993,-0.0983703451292701,9.86062366337867,-0.290791471076731,-0.05497787,-0.0106901415,0.013439035,97.15955,-97.586685,-3.9508939,STD
4787265119000,0.089987,-0.103336245777178,9.86310666296335,-0.288308518160108,-0.053450707,0.0012217305,0.01038471,97.25113,-97.52515,-3.9408312,STD
