timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
518302375000,0,-5.50475229543909,-7.95066753695318,1.78471672955885e-05,-0.02321288,0.014660766,-0.002443461,162.09552,135.16878,-44.48599,STD
518307055000,0.00468,-5.49090038830123,-7.93954940893713,-0.0626762133351676,-0.01863139,0.018325957,-0.0033597588,162.00374,135.04861,-44.357723,STD
518311984000,0.009609,-5.53419371456232,-7.94435976735963,0.115307175879751,-0.029932396,0.023823744,-0.0009162979,161.92377,134.93259,-44.232773,STD
518316906000,0.014531,-5.57178847627079,-7.94817562088378,0.270266992182786,-0.025045475,0.026572637,0.003970624,161.94171,134.80647,-44.085434,STD
518321938000,0.019563,-5.54908604182409,-7.94136486684411,0.181727435257738,-0.023823744,0.022296581,0.00061086525,161.96594,134.68204,-43.939484,STD
518326916000,0.024541,-5.52662723445612,-7.93462720118246,0.094138024611297,-0.025045475,0.01282817,0.0009162979,161.87779,134.581,-43.830517,STD
518331947000,0.029572,-5.50392931162199,-7.92781780063127,0.00561606298770435,-0.026267206,0.012217305,0.009468411,161.79805,134.48238,-43.72424,STD
518336877000,0.034502,-5.48168706165732,-7.92114510241673,-0.0811287731888632,-0.034208454,0.02565634,0.003970624,161.72514,134.38129,-43.615334,STD
518341929000,0.039554,-5.52738775144396,-7.93320686147822,0.0295163838773046,-0.019547688,0.02107485,0.0067195175,161.64775,134.28615,-43.514412,STD
518347031000,0.044656,-5.58717829672051,-7.9491510485071,0.180985875126122,-0.031154128,0.016187929,0.015271631,161.58046,134.19362,-43.414356,STD
518351937000,0.049562,-5.61015474504696,-7.95261099241644,0.245289272190245,-0.038789943,0.017104227,0.009773844,161.63168,134.08144,-43.282246,STD
518356936000,0.054561,-5.58114873280824,-7.93810803677673,0.187277202281127,-0.030543262,0.021380283,0.012217305,161.68579,133.97585,-43.15748,STD
518362012000,0.059637,-5.55785961524992,-7.93168429190675,0.213790049100071,-0.018936822,0.016798794,0.009773844,161.62337,133.88959,-43.066376,STD
518366943000,0.064568,-5.54343728107503,-7.93649165296753,0.353205070996641,-0.026267206,0.02107485,0.014660766,161.56963,133.80727,-42.978573,STD
518372609000,0.070234,-5.53259530631389,-7.9419714521347,0.439352565171377,-0.021991149,0.013439035,0.021380283,161.53024,133.71925,-42.88375,STD
518376932000,0.074557,-5.52844621413109,-7.94612063096813,0.451800114669272,-0.02076942,0.015577064,0.018325957,161.49991,133.63162,-42.788483,STD
518381937000,0.079562,-5.5258174,-7.95492300969608,0.456599955812906,-0.01863139,0.022907447,0.013133603,161.41124,133.54828,-42.707073,STD
518386975000,0.0846,-5.5258174,-7.96864857979707,0.449737127765872,-0.032986723,0.016798794,0.009468411,161.32214,133.46577,-42.626526,STD
518391923000,0.089548,-5.5258174,-7.98212895313167,0.442996898870134,-0.02076942,0.021991149,0.014049901,161.20134,133.38159,-42.548046,STD
518396973000,0.094598,-5.5258174,-7.99588721613484,0.436117724269594,-0.03176499,0.02107485,0.0143553335,161.08261,133.29794,-42.468704,STD
518401908000,0.099533,-5.52637328226713,-8.00676590548549,0.42706504054399,-0.031154128,0.016493361,0.01863139,160.97038,133.21596,-42.39228,STD
518406941000,0.104566,-5.52881460464975,-8.00920732983842,0.409975416772527,-0.029626964,0.028099801,0.0143553335,160.86852,133.13263,-42.31343,STD
518411893000,0.109518,-5.53121663692448,-8.01160946244238,0.393160829664185,-0.030848695,0.016187929,0.010995574,160.77435,133.04657,-42.231594,STD
518416947000,0.114572,-5.53366814563136,-8.01406107354505,0.375999900091172,-0.027183503,0.018936822,0.008552114,160.69362,132.95993,-42.14849,STD
518421922000,0.119547,-5.53673047912153,-8.0131141115324,0.340530747055348,-0.032375857,0.020158553,0.011301007,160.59305,132.87607,-42.06865,STD
518426969000,0.124594,-5.54149068386843,-8.00359395056136,0.257228843998424,-0.02321288,0.023823744,0.012217305,160.49844,132.79079,-41.988216,STD
518433483000,0.131108,-5.54763452649202,-7.99130658607445,0.149713766425054,-0.025961773,0.021685716,0.009773844,160.41438,132.70609,-41.905964,STD
518436980000,0.134605,-5.55093280982864,-7.98471019159937,0.0919949720937562,-0.030543262,0.01740966,0.012217305,160.33478,132.62338,-41.826244,STD
518442508000,0.140133,-5.55725974515536,-7.9720564388991,-0.00923443691613766,-0.034208454,0.022296581,0.015577064,160.27571,132.53906,-41.745296,STD
518447004000,0.144629,-5.56445266917808,-7.95767040308219,-0.109936499863014,-0.037873644,0.011911872,0.007330383,160.21135,132.45319,-41.663647,STD
518451922000,0.149547,-5.57232072975276,-7.94193407653692,-0.220090580283996,-0.03145956,0.014049901,0.01740966,160.19788,132.37106,-41.57779,STD
518456938000,0.154563,-5.56971302905134,-7.94316111259527,-0.253379632412756,-0.035430185,0.0143553335,0.008552114,160.17943,132.28296,-41.48624,STD
518461933000,0.159558,-5.5649160358203,-7.94795815591657,-0.270169294055355,-0.041233405,0.01985312,0.009162978,160.16634,132.20123,-41.40137,STD
518466975000,0.1646,-5.560073905716,-7.95280033658243,-0.287116936498195,-0.04520403,0.007941248,0.00580322,160.18787,132.11739,-41.308556,STD
518471877000,0.169502,-5.55536622587244,-7.95750806558364,-0.303593997833935,-0.04062254,0.01160644,0.010995574,160.21878,132.03766,-41.21946,STD
518476930000,0.174555,-5.54280245206306,-7.94658087470806,-0.290797190258856,-0.03573562,0.011911872,0.006414085,160.25638,131.95595,-41.129105,STD
518481884000,0.179509,-5.5289515964383,-7.93273016371156,-0.272329501675749,-0.036651913,0.015271631,0.005497787,160.29543,131.87778,-41.042576,STD
518486936000,0.184561,-5.52929988053654,-7.93656107016651,-0.247255262224792,-0.044593163,0.011301007,0.007330383,160.3465,131.79565,-40.95094,STD
518491924000,0.189549,-5.53371875942646,-7.94539896637373,-0.220741412104533,-0.04337143,0.017104227,0.008246681,160.4003,131.71376,-40.859985,STD
518497040000,0.194665,-5.5383955638135,-7.95175104814257,-0.178423084744527,-0.03756821,0.020158553,0.008857546,160.4456,131.63211,-40.771767,STD
518501986000,0.199611,-5.54299889237834,-7.95635435267378,-0.128937526185281,-0.03726278,0.0143553335,0.00580322,160.4878,131.55101,-40.684597,STD
518506930000,0.204555,-5.54760035950825,-7.96095579577978,-0.0794719779610778,-0.039095376,0.0125227375,0.013744468,160.52065,131.47403,-40.603607,STD
518512155000,0.20978,-5.55246335824486,-7.96581876912704,-0.0271949776634515,-0.040317107,0.00030543262,0.009773844,160.54524,131.39392,-40.52074,STD
518516919000,0.214544,-5.55689729623169,-7.97025268396463,0.0204696404069584,-0.028099801,0.006414085,0.012217305,160.57553,131.31831,-40.44268,STD
518521942000,0.219567,-5.56157229004106,-7.97492765336621,0.0707255968653271,-0.036957346,0.004886922,0.0070249503,160.59662,131.24171,-40.363773,STD
518526925000,0.22455,-5.56621005515197,-7.97956539426371,0.120581346622853,-0.02687807,0.01160644,0.004581489,160.62221,131.166,-40.287136,STD
518531981000,0.229606,-5.57091576263758,-7.98427107718118,0.171167473609417,-0.03726278,0.007330383,0.013133603,160.64244,131.09459,-40.214214,STD
518536951000,0.234576,-5.56384747390445,-7.98902748521911,0.226733168427188,-0.027794369,0.00030543262,0.009468411,160.65955,131.01788,-40.13803,STD
518541913000,0.239538,-5.53911546516082,-7.99397388696784,0.291036442810451,-0.028405234,0.011911872,0.015271631,160.68214,130.9484,-40.067673,STD
518546934000,0.244559,-5.52797772664813,-7.9980737002205,0.343614048777682,-0.03481932,0.010995574,0.016493361,160.63454,130.88475,-40.01416,STD
518551934000,0.249559,-5.53256830601093,-8.00113404918033,0.381868636065574,-0.03145956,0.004886922,0.0061086523,160.5904,130.82007,-39.95962,STD
518556870000,0.254495,-5.53710012595788,-8.00415522567347,0.419633564636181,-0.030848695,0.010995574,0.015271631,160.55606,130.76692,-39.914555,STD
518561947000,0.259572,-5.54176140024287,-8.00726270400729,0.458477272568306,-0.036651913,0.005497787,0.010079277,160.51526,130.70822,-39.864323,STD
518566884000,0.264509,-5.54629413830569,-8.01028449257022,0.49624985205637,-0.03390302,0.0067195175,0.015882496,160.48155,130.65573,-39.820095,STD
518571936000,0.269561,-5.55093245969386,-8.01337666915924,0.534902287052056,-0.03481932,0.009162978,0.013744468,160.44572,130.60054,-39.772903,STD
518576892000,0.274517,-5.55352055917378,-8.01167734397724,0.560921922520814,-0.0421497,0.018020526,0.0143553335,160.41339,130.54839,-39.728317,STD
518581948000,0.279573,-5.54841767035515,-7.99126632153019,0.540510793508273,-0.037873644,0.0106901415,0.015882496,160.37613,130.4958,-39.684525,STD
518586875000,0.2845,-5.54427918288663,-7.97540458477856,0.515655547232335,-0.035430185,0.009468411,0.01038471,160.3179,130.4494,-39.65035,STD
518591935000,0.28956,-5.54196397482203,-7.96845908145812,0.47861295794372,-0.03023783,0.0033597588,0.01282817,160.25673,130.40572,-39.619644,STD
518596959000,0.294584,-5.53966523859347,-7.96156299278582,0.441833912768621,-0.046120327,0.005497787,0.017715093,160.20851,130.3644,-39.58933,STD
518601991000,0.299616,-5.53736284195691,-7.9546559230806,0.404996302234963,-0.04642576,0.0070249503,0.0076358155,160.15767,130.31876,-39.555916,STD
518606932000,0.304557,-5.53662861830673,-7.95060139523136,0.367322493513841,-0.036957346,0.006414085,0.01160644,160.10835,130.27898,-39.528,STD
518611966000,0.309591,-5.54637010507173,-7.96521337108507,0.318616046348757,-0.038789943,0.005497787,0.016187929,160.05945,130.23741,-39.49756,STD
518616958000,0.314583,-5.5559753279891,-7.97462530676136,0.269163336678665,-0.034208454,-0.002443461,0.010079277,160.03795,130.19437,-39.463486,STD
518621940000,0.319565,-5.56525854997568,-7.95605862044946,0.213463384372021,-0.03268129,0.005497787,0.011911872,160.02235,130.15532,-39.43257,STD
518627735000,0.32536,-5.57261817179418,-7.94242237330649,0.146557284923132,-0.0421497,0.007941248,0.013744468,160.01482,130.11368,-39.397423,STD
518633148000,0.330773,-5.56797931556152,-7.956338893566,0.0769743900884116,-0.038179077,0.008552114,0.019547688,160.00931,130.07327,-39.364044,STD
518636876000,0.334501,-5.56478447794184,-7.96592337306488,0.0290517904313199,-0.037873644,0.005497787,0.017104227,160.01581,130.03662,-39.331306,STD
