timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
8565867412000,0,-0.136259537800999,9.81089242832358,0.728468029373025,-0.04428773,0.016187929,0.018325957,64.163284,-95.21342,-4.9749637,STD
8565872473000,0.005061,-0.135292986011556,9.81113407112802,0.717594322687978,-0.043982297,0.010995574,0.0106901415,64.35006,-95.2323,-4.996605,STD
8565877439000,0.010027,-0.134344577359833,9.81137117805685,0.706924726284512,-0.04886922,0.020463986,0.0125227375,64.52718,-95.24733,-5.0151067,STD
8565882416000,0.015004,-0.133394067923742,9.81160881019234,0.696231496058968,-0.05955936,0.01160644,0.009468411,64.7083,-95.26471,-5.037233,STD
8565887410000,0.019998,-0.132440311820901,9.81184725401083,0.685501740835668,-0.04520403,0.010995574,0.018020526,64.88186,-95.279495,-5.055218,STD
8565892420000,0.025008,-0.131483500031708,9.81208646176626,0.674737609143891,-0.045814894,0.01282817,0.0125227375,65.05457,-95.29632,-5.0779815,STD
8565897423000,0.030011,-0.130528025105294,9.81232533529928,0.663988517157073,-0.051923547,0.010995574,0.008552114,65.22607,-95.31066,-5.0977974,STD
8565902411000,0.034999,-0.129575414884835,9.81256349264141,0.653271653109452,-0.058643065,0.016798794,0.013439035,65.39238,-95.32349,-5.11641,STD
8565907401000,0.039989,-0.128622422703583,9.81280174547567,0.642550492003271,-0.050701816,0.007330383,0.014049901,65.56112,-95.338776,-5.137302,STD
8565912413000,0.045001,-0.127665228953595,9.81304104872321,0.631782063252934,-0.056199603,0.0070249503,0.01740966,65.72327,-95.350006,-5.1557302,STD
8565918028000,0.050616,-0.12659287402419,9.81330914284432,0.619718071346881,-0.043676864,0.009162978,0.015271631,65.88503,-95.364204,-5.175444,STD
8565922413000,0.055001,-0.125755424983149,9.8135185093129,0.610296770454976,-0.052839845,0.014049901,0.013439035,66.04381,-95.375046,-5.193959,STD
8565927429000,0.060017,-0.124797467311573,9.81375800354468,0.59951974758752,-0.054367006,0.018020526,0.011911872,66.19987,-95.387535,-5.212803,STD
8565932413000,0.065001,-0.123845621012703,9.81399596990258,0.588811477657018,-0.054061573,0.018325957,0.018936822,66.35333,-95.39727,-5.229482,STD
8565937408000,0.069996,-0.122891673929465,9.81423446146713,0.578079573904438,-0.060170226,0.021380283,0.016798794,66.50259,-95.4091,-5.2489376,STD
8565942468000,0.075056,-0.12192531312042,9.81447605652551,0.567208015748671,-0.050396383,0.027794369,0.01985312,66.648705,-95.41842,-5.2646832,STD
8565947417000,0.080005,-0.120980151135446,9.81471235177134,0.556574944342962,-0.059253927,0.03176499,0.019547688,66.79248,-95.42737,-5.2817945,STD
8565952415000,0.085003,-0.120025631111017,9.81495098657407,0.545836595002543,-0.05955936,0.02443461,0.015882496,66.93562,-95.43744,-5.298827,STD
8565957399000,0.089987,-0.119073784812147,9.81518895293197,0.53512832507204,-0.048258353,0.034208454,0.022602014,67.07077,-95.444695,-5.3126554,STD
8565962425000,0.095013,-0.1181139173366,9.81542892462434,0.524329816911787,-0.05009095,0.04153884,0.023823744,67.20669,-95.45349,-5.328932,STD
8565967414000,0.100002,-0.117161116135745,9.81566712971254,0.513610804334885,-0.053145275,0.038179077,0.027488936,67.341,-95.46022,-5.3424144,STD
8565972403000,0.104991,-0.116208314934889,9.81590533480073,0.502891791757984,-0.054061573,0.03756821,0.021380283,67.470505,-95.46926,-5.3581142,STD
8565977452000,0.11004,-0.115244054910211,9.81614640465246,0.492043867424295,-0.047036625,0.040011674,0.027488936,67.59834,-95.47407,-5.3691278,STD
8565982940000,0.115528,-0.115467762761035,9.81640903126172,0.489509315712142,-0.04917465,0.029932396,0.022296581,67.72807,-95.483116,-5.3849974,STD
8565987940000,0.120528,-0.116186292709766,9.81664854607978,0.490946375859697,-0.035124753,0.023518313,0.01863139,67.8543,-95.4912,-5.3984957,STD
8565992423000,0.125011,-0.116830526661798,9.81686329506565,0.492234843987996,-0.044898596,0.016493361,0.021685716,68.017914,-95.49997,-5.401054,STD
8565997413000,0.130001,-0.117547619550631,9.81710233085407,0.493669030015256,-0.05375614,0.0036651916,0.01863139,68.18191,-95.512115,-5.406619,STD
8566002425000,0.135013,-0.118267873971239,9.81734242050769,0.495109539107165,-0.0421497,0.008246681,0.016493361,68.33996,-95.52366,-5.411207,STD
8566007437000,0.140025,-0.118988128391847,9.81758251016131,0.496550048199075,-0.048258353,0.004886922,0.015577064,68.50102,-95.534035,-5.416617,STD
8566012424000,0.145012,-0.119704790162711,9.81782140224084,0.497983371990246,-0.044898596,-0.0067195175,0.015882496,68.66023,-95.54563,-5.422427,STD
8566017502000,0.15009,-0.120434529178642,9.81806465349006,0.499442850276104,-0.05131268,-0.010995574,0.015577064,68.81542,-95.55629,-5.4286246,STD
8566022431000,0.155019,-0.121142856002101,9.8183007671977,0.500859504169564,-0.05375614,-0.018020526,0.013744468,68.971886,-95.567314,-5.435249,STD
8566027491000,0.160079,-0.121870008310216,9.81854315619357,0.50231380903889,-0.04520403,-0.03268129,0.010995574,69.128975,-95.57855,-5.4422836,STD
8566032446000,0.165034,-0.122582071489409,9.81878051537827,0.503737935645117,-0.0421497,-0.041233405,0.009773844,69.283585,-95.58894,-5.4493885,STD
8566037416000,0.170004,-0.123296290258447,9.81901859310742,0.505166373431787,-0.04337143,-0.038789943,0.0061086523,69.43643,-95.60058,-5.457958,STD
8566042419000,0.175007,-0.124015251325147,9.81925825163436,0.506604295815431,-0.04550946,-0.03756821,0.010995574,69.58938,-95.60982,-5.4644265,STD
8566047415000,0.180003,-0.124733206449919,9.81949757484056,0.508040206314868,-0.04184427,-0.040927973,0.0125227375,69.740204,-95.6208,-5.4728265,STD
8566052410000,0.184998,-0.125451017868701,9.8197368501438,0.509475829402276,-0.040011674,-0.027183503,0.012217305,69.883156,-95.6302,-5.480181,STD
8566057633000,0.190221,-0.126201594253145,9.81998704732275,0.510976982432412,-0.053450707,-0.004886922,0.0143553335,70.022064,-95.63728,-5.486306,STD
8566062420000,0.195008,-0.12688951482606,9.82021635880955,0.512352823817682,-0.05100725,0.0009162979,0.009468411,70.15927,-95.647125,-5.4944935,STD
8566067411000,0.199999,-0.127606751420883,9.82045544250094,0.513787297256971,-0.042455133,0.011301007,0.015577064,70.286545,-95.65243,-5.4986825,STD
8566072409000,0.204997,-0.128324993957634,9.82069486151306,0.515223782580468,-0.04550946,0.023823744,0.019547688,70.40928,-95.65862,-5.5047097,STD
8566077429000,0.210017,-0.12904639802616,9.82093533439039,0.516666590968613,-0.041233405,0.034208454,0.018325957,70.527534,-95.66523,-5.51036,STD
8566082423000,0.215011,-0.129764065738952,9.82117456179067,0.518101926643991,-0.045814894,0.03604105,0.02321288,70.64269,-95.66789,-5.513052,STD
8566087414000,0.220002,-0.130481302333775,9.82141364548206,0.519536400083281,-0.0421497,0.02443461,0.026267206,70.75678,-95.67188,-5.5165787,STD
8566092424000,0.225012,-0.131201269342403,9.82165363932975,0.520976334351132,-0.04550946,0.020463986,0.022602014,70.86626,-95.675316,-5.5205398,STD
8566097417000,0.230005,-0.131918793349206,9.82189281882706,0.52241138261448,-0.046120327,0.018936822,0.023823744,70.97654,-95.67671,-5.5223083,STD
8566102411000,0.234999,-0.132636461061998,9.82213204622733,0.523846718289859,-0.043982297,0.025350908,0.017104227,71.08374,-95.68103,-5.5273542,STD
8566107398000,0.239986,-0.133353122832862,9.82237093830686,0.52528004208103,-0.040011674,0.02107485,0.018936822,71.19269,-95.68245,-5.529668,STD
8566112423000,0.245011,-0.134075245431337,9.82261165069901,0.526724287529323,-0.039095376,0.021685716,0.014660766,71.296555,-95.68708,-5.5355034,STD
8566117409000,0.249997,-0.134791763496211,9.82285049487558,0.528157323908466,-0.0421497,0.026267206,0.022907447,71.39883,-95.687416,-5.53716,STD
8566122453000,0.255041,-0.135516616508491,9.82309211742403,0.52960703018532,-0.039095376,0.028099801,0.011911872,71.49986,-95.69446,-5.5454607,STD
8566127535000,0.260123,-0.136246930348381,9.82333556028511,0.531067658119295,-0.037873644,0.018325957,0.015882496,71.60141,-95.694466,-5.547119,STD
8566132455000,0.265043,-0.136953963817932,9.82357124286607,0.532481725304489,-0.046731193,0.0076358155,0.016493361,71.701,-95.69771,-5.552741,STD
8566137407000,0.269995,-0.137665595879155,9.82380845834188,0.533904989674628,-0.046731193,-0.0015271631,0.014049901,71.80134,-95.70107,-5.558056,STD
8566142415000,0.275003,-0.138385275475803,9.82404835638364,0.535344349118419,-0.027794369,-0.01160644,0.0125227375,71.90341,-95.70441,-5.562923,STD
8566147444000,0.280032,-0.139107972898237,9.82428926038764,0.536789744214831,-0.03604105,-0.018020526,0.01038471,72.00541,-95.706635,-5.568601,STD
8566152416000,0.285004,-0.139822479079255,9.82452743392272,0.53821875682556,-0.040317107,-0.021685716,0.014966198,72.107864,-95.70857,-5.5727234,STD
8566157396000,0.289984,-0.140538134908191,9.82476599068151,0.539650068732525,-0.046120327,-0.021685716,0.01160644,72.20939,-95.71244,-5.579612,STD
8566162424000,0.295012,-0.141260688624634,9.82500684678254,0.541095176416906,-0.044898596,-0.014049901,0.01282817,72.308174,-95.713715,-5.5837765,STD
8566167408000,0.299996,-0.141976919277529,9.82524559515318,0.54252763797199,-0.04917465,-0.0015271631,0.01160644,72.40394,-95.71573,-5.589461,STD
8566172418000,0.305006,-0.142696886286157,9.82548558900088,0.54396757223984,-0.04428773,0.0027488936,0.009162978,72.49837,-95.71818,-5.5950384,STD
8566177468000,0.310056,-0.143422601534375,9.82572749896711,0.545419002988871,-0.044593163,0.021991149,0.016798794,72.58352,-95.7174,-5.597793,STD
8566182931000,0.315519,-0.144392619484472,9.82450808418463,0.555504753491442,-0.04642576,0.032375857,0.020158553,72.66854,-95.7185,-5.6023426,STD
8566187406000,0.319994,-0.14524979090015,9.82300802643145,0.566647982119017,-0.043066,0.045814894,0.017715093,72.74591,-95.71922,-5.6061473,STD
8566192463000,0.325051,-0.146218442486537,9.82131287736826,0.579240452994915,-0.047647487,0.04734206,0.015577064,72.88406,-95.72447,-5.61098,STD
8566197385000,0.329973,-0.14716123527044,9.81966298144398,0.591496759431769,-0.046731193,0.046731193,0.026572637,73.016754,-95.72682,-5.612583,STD
8566202413000,0.335001,-0.14812433200296,9.81797755342544,0.604017017205946,-0.051618114,0.048563786,0.025350908,73.14597,-95.73221,-5.618147,STD
8566207386000,0.339974,-0.149076893667802,9.8163105618709,0.61640031909755,-0.044593163,0.052839845,0.026572637,73.27259,-95.73427,-5.6198406,STD
8566212446000,0.345034,-0.150046119894244,9.8146144071824,0.629000260294316,-0.04734206,0.048258353,0.02687807,73.39907,-95.73581,-5.6221485,STD
8566217447000,0.350035,-0.151004044866268,9.81293802979164,0.641453285180685,-0.044593163,0.04734206,0.018936822,73.52115,-95.73976,-5.626393,STD
8566222458000,0.355046,-0.151963885305142,9.81125830031652,0.653931211136612,-0.048563786,0.04337143,0.021991149,73.643456,-95.73975,-5.627423,STD
8566227442000,0.36003,-0.152918553983519,9.80958762146918,0.666341904204731,-0.044593163,0.04642576,0.019547688,73.76192,-95.7438,-5.6321697,STD
8566232498000,0.365086,-0.153887014023221,9.80789280761442,0.678931884973674,-0.048563786,0.0421497,0.018020526,73.88167,-95.74578,-5.635764,STD
8566237440000,0.370028,-0.154833637740826,9.80623620752141,0.691237993549645,-0.056199603,0.04062254,0.023823744,73.99785,-95.74612,-5.6378326,STD
8566243228000,0.375816,-0.155942309953997,9.80429602109116,0.705650732610293,-0.043982297,0.035124753,0.017104227,74.1144,-95.75099,-5.6438627,STD
8566247464000,0.380052,-0.156753701711944,9.8028760781543,0.716198825675412,-0.051618114,0.029626964,0.023518313,74.22965,-95.74884,-5.644426,STD
8566252448000,0.385036,-0.157708370390321,9.80120539930696,0.728609518743531,-0.051618114,0.029321533,0.012217305,74.34299,-95.754364,-5.651876,STD
8566257451000,0.390039,-0.158666678455715,9.79952835149933,0.741067523843811,-0.03756821,0.020158553,0.017715093,74.458725,-95.75352,-5.6527104,STD
