timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
9571308326000,0,0.106201423627003,9.91676461555793,0.1596380661309,-0.04520403,0.00580322,-0.00030543262,193.4068,-78.7817,-10.687848,STD
9571313640000,0.005314,0.101370821934325,9.91829007294373,0.15760412870184,-0.053450707,-0.0009162979,-0.0027488936,193.55441,-78.94385,-10.537023,STD
9571318309000,0.009983,0.0971265465667839,9.91963037413573,0.15581706549968,-0.060170226,0.0036651916,-0.008246681,193.69568,-79.101616,-10.389678,STD
9571323348000,0.015022,0.0925459289662184,9.92107688895828,0.15388838452395,-0.082161374,-0.017715093,-0.002443461,193.8447,-79.257385,-10.241522,STD
9571328313000,0.019987,0.0880325798122577,9.92250216105472,0.151988027102934,-0.08460484,-0.037873644,-0.003970624,193.99065,-79.40844,-10.099328,STD
9571333288000,0.024962,0.0835101403276747,9.92393030378982,0.150083842174523,-0.089186326,-0.051618114,-0.0036651916,194.13907,-79.557304,-9.95688,STD
9571338297000,0.029971,0.0789567937189761,9.92536820669638,0.148166643720974,-0.09621128,-0.076052725,-0.0021380284,194.29456,-79.703545,-9.816128,STD
9571344339000,0.036013,0.0734644159569961,9.92710264657688,0.145854063753647,-0.084910266,-0.105068825,-0.004276057,194.45343,-79.84802,-9.678099,STD
9571348425000,0.040099,0.0697501068647336,9.92827558953479,0.144290144232545,-0.08735373,-0.12370021,0.0018325958,194.61409,-79.99144,-9.539043,STD
9571353323000,0.044997,0.0652976629259422,9.92968162835218,0.142415431111067,-0.08674286,-0.13927728,0.005497787,194.78004,-80.13298,-9.402794,STD
9571358325000,0.049999,0.0607506795486791,9.93111752181168,0.140500911912693,-0.09101892,-0.14263703,0.00030543262,194.94553,-80.27131,-9.269107,STD
9571363318000,0.054992,0.0562118774689761,9.93255083169637,0.138589837470974,-0.09101892,-0.14813483,-0.00030543262,195.11353,-80.41053,-9.134643,STD
9571368313000,0.059987,0.0516712573231486,9.93398471570881,0.136677997527777,-0.08307768,-0.14385876,0.0021380284,195.27724,-80.547775,-9.002659,STD
9571373327000,0.065001,0.0471133655491387,9.9354240539347,0.134758885320531,-0.07941248,-0.13194689,0.0061086523,195.43782,-80.68321,-8.872185,STD
9571378313000,0.069987,0.0425809267008713,9.93685535437233,0.132850490133987,-0.08032878,-0.1133155,0.007941248,195.59279,-80.81733,-8.743507,STD
9571383349000,0.075023,0.0380030361994924,9.93830100800328,0.130922957410475,-0.05681047,-0.08368854,0.010995574,195.73877,-80.95359,-8.615406,STD
9571388326000,0.08,0.033478778648785,9.93972972486611,0.129018006980586,-0.06536258,-0.05497787,0.016187929,195.87744,-81.086296,-8.488168,STD
9571393340000,0.085014,0.0289208868747752,9.941169063092,0.12709889477334,-0.05375614,-0.027183503,0.004886922,196.0061,-81.217285,-8.366936,STD
9571398375000,0.090049,0.0243439054064586,9.94261442965909,0.125171744800568,-0.044593163,0.0070249503,0.0036651916,196.12273,-81.34956,-8.243621,STD
9571403321000,0.094995,0.0198478278806802,9.94403424754207,0.123278659643599,-0.03604105,0.023823744,-0.00030543262,196.23505,-81.47706,-8.126207,STD
9571408366000,0.10004,0.0152617560817413,9.94548248474781,0.121347682163433,-0.050701816,0.026572637,-0.0027488936,196.34032,-81.601456,-8.010724,STD
9571413351000,0.105025,0.0107302262665361,9.94691349812158,0.119439669727629,-0.046120327,0.041233405,-0.004886922,196.43622,-81.72528,-7.898361,STD
9571418301000,0.109975,0.00623051260850886,9.94833446426002,0.117545053567703,-0.051618114,0.03848451,-0.0076358155,196.53526,-81.84427,-7.788367,STD
9571423350000,0.115024,0.00164080467732105,9.94978384972124,0.115612545084579,-0.0580322,0.021380283,-0.014966198,196.63329,-81.959854,-7.6819615,STD
9571428312000,0.119986,-0.0120718622119185,9.92917644509882,0.271855891591136,-0.070554934,-0.01038471,-0.016493361,196.73524,-82.07348,-7.5760937,STD
9571433297000,0.124971,-0.0311337035569974,9.89581854481932,0.5196598335556,-0.077579886,-0.052534413,-0.016493361,196.84401,-82.18376,-7.4730897,STD
9571438288000,0.129962,-0.0119566752495829,9.85984211993326,0.618771311101188,-0.093462385,-0.09773844,-0.01740966,197.02773,-82.251884,-7.398109,STD
9571443329000,0.135003,0.0306863845815095,9.82193690695848,0.628247535185004,-0.10140363,-0.14844026,-0.016798794,197.22202,-82.32034,-7.322579,STD
9571448344000,0.140018,0.0507347049343182,9.80094883749251,0.537997039241366,-0.105374254,-0.18203785,-0.008246681,197.4547,-82.35889,-7.2545977,STD
9571453397000,0.145071,0.0555651711774805,9.79128821571172,0.378591680454182,-0.10354166,-0.19914207,-0.00030543262,197.69432,-82.39636,-7.1866064,STD
9571458294000,0.149968,0.0624768938506336,9.78498892253078,0.193141304063988,-0.10934488,-0.21655174,0.0021380284,197.9919,-82.42131,-7.1165767,STD
9571463313000,0.154987,0.0711164183105958,9.78066907324526,-0.018527039341242,-0.09773844,-0.1957823,0.005192355,198.2802,-82.449,-7.0446024,STD
9571468289000,0.159963,0.0722259871933758,9.78318617475828,-0.183948177829665,-0.08399397,-0.16890424,0.0036651916,198.58936,-82.47802,-6.968431,STD
9571473294000,0.164968,0.0599003551130426,9.7979769742337,-0.270227602906809,-0.0729984,-0.13652839,0.010995574,198.88899,-82.509674,-6.8894815,STD
9571478309000,0.169983,0.0475500963951862,9.81279732575602,-0.356679414447645,-0.06536258,-0.12461651,0.0076358155,199.1703,-82.56195,-6.8016205,STD
9571483302000,0.174976,0.0352540162798807,9.82755266277515,-0.44275197576836,-0.05497787,-0.10262536,0.0076358155,199.43945,-82.61717,-6.712117,STD
9571488276000,0.17995,0.0131129320966934,9.84207411122244,-0.517421056738477,-0.042760566,-0.06658431,0.008552114,199.71422,-82.66627,-6.624367,STD
9571493327000,0.185001,-0.0208156405482966,9.85661471543086,-0.580431264452906,-0.02565634,-0.03176499,0.0076358155,199.9838,-82.71519,-6.5382643,STD
9571498356000,0.19003,-0.0451659861824178,9.88468721332939,-0.60148437429809,-0.03726278,0.004886922,0.0015271631,200.24173,-82.76921,-6.4534683,STD
9571503338000,0.195012,-0.0592568473151211,9.92695966479622,-0.577999604926167,-0.032375857,0.047036625,0.0030543262,200.4896,-82.82787,-6.36838,STD
9571508278000,0.199952,-0.0607891754896175,9.96488184918033,-0.53795487704918,-0.051618114,0.07880162,-0.0021380284,200.75157,-82.86864,-6.295247,STD
9571513346000,0.20502,-0.0463226296611028,9.99863729716841,-0.475266511624441,-0.048258353,0.095294975,-0.004886922,201.00781,-82.91297,-6.222159,STD
9571518264000,0.209938,-0.0402963064910916,10.0133617600158,-0.400751503947239,-0.06078109,0.087659165,-0.005192355,201.29147,-82.93591,-6.154844,STD
9571523338000,0.215012,-0.045079524186731,10.0037951298356,-0.305087135050694,-0.06719518,0.05497787,-0.014660766,201.58005,-82.95601,-6.091279,STD
9571528246000,0.21992,-0.0259720561363188,9.97627415417242,-0.247170975220951,-0.065973446,0.009162978,-0.01160644,201.92961,-82.95424,-6.0272627,STD
9571533293000,0.224967,0.0312393986924443,9.91906303886368,-0.242403362365358,-0.07819075,-0.043982297,-0.005497787,202.29291,-82.9465,-5.964364,STD
9571538248000,0.229922,0.0772097640262043,9.86461610186189,-0.251287645183726,-0.07819075,-0.080634214,-0.009468411,202.72424,-82.90398,-5.9097233,STD
9571543537000,0.235211,0.107148724006502,9.80972794256723,-0.286216428353857,-0.09315695,-0.11911872,-0.009773844,203.1728,-82.85762,-5.850603,STD
9571548327000,0.240001,0.131954032174384,9.76897332385594,-0.324351122464121,-0.09590584,-0.122478485,-0.0036651916,203.71127,-82.78385,-5.7869415,STD
9571553315000,0.244989,0.153512434705298,9.74310316698258,-0.376091292140085,-0.07971791,-0.10170906,0.002443461,204.25468,-82.708405,-5.7217517,STD
9571558319000,0.249993,0.170416202904956,9.72504709740399,-0.420724060055782,-0.076358154,-0.07269296,0.007330383,204.92128,-82.58403,-5.657608,STD
9571563310000,0.254984,0.155033932338554,9.76093925123364,-0.41559662939498,-0.06505715,-0.052534413,0.009773844,205.5832,-82.46303,-5.5901465,STD
9571568909000,0.260583,0.130203293433413,9.78581586516854,-0.381542867419414,-0.051923547,-0.02443461,0.017104227,206.42319,-82.27169,-5.525753,STD
9571573378000,0.265052,0.0986698639758703,9.78187410674157,-0.310592656284767,-0.043676864,-0.027183503,0.017715093,207.26068,-82.08081,-5.457571,STD
9571578374000,0.270048,0.0651243398072242,9.77552836413202,-0.230810284382241,-0.02321288,-0.019547688,0.015577064,208.0719,-81.899666,-5.3864317,STD
9571583295000,0.274969,0.0467707346246714,9.75258637562068,-0.148219063456333,-0.029932396,-0.02076942,0.016493361,208.88087,-81.717224,-5.309977,STD
9571588550000,0.280224,0.0283499147847536,9.72984574354831,-0.0550517349151656,-0.020463986,-0.034513887,0.0125227375,209.66017,-81.538864,-5.238674,STD
9571593321000,0.284995,0.0240068755935079,9.72767418007699,0.0817540087923578,-0.02076942,-0.025961773,0.011911872,210.42824,-81.3609,-5.163558,STD
9571598605000,0.290279,0.0191968527290053,9.72526912005133,0.233269739194905,-0.03145956,-0.015577064,0.0030543262,211.20128,-81.16599,-5.09277,STD
