timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
9808328583000,0,3.53347918681043,1.74960498572972,8.74970726783785,-0.025350908,0.004886922,0.019242255,83.529175,-5.5032754,14.169311,SIT
9808333737000,0.005154,3.53199056435698,1.75059739724446,8.74846675344442,-0.035430185,0.008246681,0.007941248,83.49822,-5.591443,14.218357,SIT
9808338635000,0.010052,3.53057588201764,1.75154051552138,8.74728785559828,-0.03145956,0.003970624,0.010079277,83.46068,-5.6827326,14.267347,SIT
9808343550000,0.014967,3.5291562895926,1.75248690717736,8.7461048660283,-0.040011674,0.004581489,0.0125227375,83.4259,-5.766969,14.312542,SIT
9808348644000,0.020061,3.5276849968534,1.75346776558948,8.74487879301314,-0.02565634,-0.0036651916,0.008246681,83.39269,-5.857459,14.360204,SIT
9808353617000,0.025034,3.52624865237126,1.75442532524467,8.74368184344417,-0.02443461,0.0070249503,0.0143553335,83.35496,-5.9395742,14.4015875,SIT
9808358611000,0.030028,3.52480624248913,1.75538692848576,8.7424798393928,-0.032375857,0.0061086523,0.013439035,83.321,-6.0224214,14.447154,SIT
9808363660000,0.035077,3.52334794703561,1.75635912207092,8.74126459741134,-0.035124753,-0.00580322,0.011911872,83.28532,-6.105194,14.491981,SIT
9808368618000,0.040035,3.52191593498203,1.75731379345045,8.74007125818694,-0.032375857,-0.0021380284,0.0125227375,83.248726,-6.1858106,14.531699,SIT
9808373600000,0.045017,3.52047699104275,1.75827308607102,8.73887214241122,-0.026572637,0.007330383,0.008552114,83.214035,-6.2656054,14.571908,SIT
9808378606000,0.050023,3.51903111521777,1.75923699993264,8.73766725008419,-0.030848695,0.009162978,0.01160644,83.177185,-6.3414764,14.612501,SIT
9808383604000,0.055021,3.51758755002136,1.76019937338058,8.73646428327427,-0.037873644,0.0015271631,0.015271631,83.14123,-6.41708,14.652131,SIT
9808388673000,0.06009,3.51612347799643,1.76117541799995,8.73524422750006,-0.032986723,0.00580322,0.018020526,83.10416,-6.493353,14.687111,SIT
9808393595000,0.065012,3.51470186377139,1.76212315751791,8.73405955310262,-0.032070424,0.012217305,0.015882496,83.067635,-6.5654616,14.722741,SIT
9808398684000,0.070101,3.51541263523761,1.75995849428717,8.73428955012358,-0.030543262,0.0033597588,0.013439035,83.030846,-6.637714,14.760782,SIT
9808403640000,0.075057,3.51612505186875,1.75782124439374,8.73452702729329,-0.035124753,0.004886922,0.011911872,82.99387,-6.70743,14.793291,SIT
9808408603000,0.08002,3.51683847473807,1.75568097578578,8.73476483988272,-0.038789943,-0.01282817,0.011911872,82.95713,-6.7809215,14.830831,SIT
9808413597000,0.085014,3.51755635380505,1.75352733858485,8.73500413790239,-0.028099801,0.005497787,0.01160644,82.91959,-6.856037,14.856973,SIT
9808418608000,0.090025,3.51827667659332,1.75136637022005,8.73524425051284,-0.029626964,0.004581489,0.01282817,82.883,-6.92547,14.892868,SIT
9808423599000,0.095016,3.51899412441536,1.74921402675393,8.7354834047812,-0.03390302,0.01038471,0.021380283,82.843475,-6.9953666,14.921298,SIT
9808428616000,0.100033,3.51971530969349,1.74705047091952,8.73572380489428,-0.03604105,-0.00061086525,0.014049901,82.80896,-7.065347,14.953646,SIT
9808433595000,0.105012,3.5204310325358,1.7449033023926,8.73596238415739,-0.029321533,-0.0018325958,0.013744468,82.76946,-7.134348,14.981601,SIT
9808438604000,0.110021,3.52115106782744,1.74274319651767,8.73620240093362,-0.030543262,-0.0070249503,0.011911872,82.73323,-7.2001333,15.012873,SIT
9808443597000,0.115014,3.52186880314611,1.74058999056168,8.73644165103619,-0.027183503,0.00580322,0.020463986,82.6935,-7.2671795,15.039146,SIT
9808449548000,0.120965,3.52272424934706,1.73802365195881,8.73672680572484,-0.036957346,0.011911872,0.018325957,82.657974,-7.330105,15.067704,SIT
9808453612000,0.125029,3.52330844248447,1.73627107254661,8.73692154083736,-0.03176499,0.007330383,0.016798794,82.61985,-7.39636,15.095506,SIT
9808458603000,0.13002,3.52402589030651,1.73411872908048,8.73716069510572,-0.03970624,-0.00030543262,0.016187929,82.58213,-7.455397,15.121967,SIT
9808463593000,0.13501,3.52474319438024,1.7319668168593,8.73739980145698,-0.038179077,0.013439035,0.015271631,82.54447,-7.517625,15.14314,SIT
9808468619000,0.140036,3.52546567339317,1.72979937982048,8.73764063282399,-0.034513887,0.01863139,0.014966198,82.50763,-7.5773115,15.16839,SIT
9808473567000,0.144984,3.52617694003783,1.72766557988652,8.73787772665686,-0.04337143,0.0036651916,0.01038471,82.47275,-7.6334195,15.194889,SIT
9808478591000,0.150008,3.52689913155414,1.72549900533758,8.73811846218967,-0.03970624,0.009468411,0.016798794,82.43387,-7.6922555,15.214142,SIT
9808483611000,0.155028,3.52762074807721,1.72333415576836,8.73835900605406,-0.039095376,0.004886922,0.0143553335,82.40015,-7.7479296,15.2396145,SIT
9808488627000,0.160044,3.52834178960704,1.72117103117889,8.73859935825003,-0.03970624,0.009162978,0.008552114,82.36514,-7.803184,15.260666,SIT
9808493639000,0.165056,3.52906225614362,1.71900963156915,8.73883951877758,-0.042760566,0.0070249503,0.012217305,82.32874,-7.8565345,15.284717,SIT
9808498641000,0.170058,3.52978128519708,1.71685254440875,8.73907920013409,-0.034208454,0.012217305,0.01282817,82.29462,-7.912724,15.304767,SIT
9808503607000,0.175024,3.53049513931134,1.71471098206598,8.73931715647484,-0.04642576,0.023518313,0.01740966,82.25827,-7.9609303,15.323638,SIT
9808508598000,0.180015,3.53121258713338,1.71255863859986,8.7395563107432,-0.04642576,0.0125227375,0.0143553335,82.22492,-8.014558,15.34677,SIT
9808513655000,0.185072,3.53193952234397,1.71037783296809,8.73979862754045,-0.03726278,0.017715093,0.017104227,82.18763,-8.0658045,15.362348,SIT
9808519336000,0.190753,3.53275615650086,1.70792793049743,8.74007084461089,-0.034513887,0.023823744,0.0125227375,82.15406,-8.115329,15.380052,SIT
9808523607000,0.195024,3.53337010553871,1.70608608338387,8.74027549856404,-0.046120327,0.015271631,0.01740966,82.11757,-8.16171,15.40072,SIT
9808528589000,0.200006,3.53408625962595,1.70393762112215,8.74051422157846,-0.03940081,0.015882496,0.019242255,82.08288,-8.213694,15.416583,SIT
9808533612000,0.205029,3.53480830739395,1.70177147781814,8.74075490919416,-0.03023783,0.01038471,0.013133603,82.049995,-8.262691,15.436213,SIT
9808538604000,0.210021,3.53552589896431,1.69961870310708,8.74099411137962,-0.042455133,0.0125227375,0.014049901,82.01446,-8.306251,15.453649,SIT
9808544358000,0.215775,3.53635302674792,1.69713731975624,8.74126982639869,-0.03573562,0.002443461,0.01863139,81.98059,-8.356964,15.475726,SIT
9808548645000,0.220062,3.53696927575876,1.69528857272373,8.74147524702551,-0.033292156,-0.002443461,0.019547688,81.94749,-8.402649,15.495355,SIT
9808553659000,0.225076,3.53769002979196,1.69312631062412,8.74171550338727,-0.026267206,0.0012217305,0.021380283,81.91307,-8.450321,15.515311,SIT
9808558601000,0.230018,3.53840043394674,1.69099509815977,8.74195230971751,-0.035124753,0.0067195175,0.021991149,81.87914,-8.493611,15.535738,SIT
9808563670000,0.235087,3.53912909413707,1.68880911758878,8.74219520152002,-0.03726278,0.004581489,0.014660766,81.847435,-8.540443,15.556682,SIT
9808568623000,0.24004,3.53984107952328,1.68667316143016,8.74243253493841,-0.039095376,0.004886922,0.015882496,81.81296,-8.583551,15.575505,SIT
9808573603000,0.24502,3.5405569461139,1.68452556165831,8.74267116211862,-0.036957346,0.00580322,0.016187929,81.78122,-8.627145,15.594111,SIT
9808578594000,0.250011,3.54127439393594,1.68237321819219,8.74291031638698,-0.03634648,0.009468411,0.022907447,81.74735,-8.668581,15.611924,SIT
9808583634000,0.255051,3.54199888542523,1.6801997437243,8.74315181859346,-0.03726278,0.013439035,0.015577064,81.71773,-8.710624,15.628515,SIT
