timestamp,rel_time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,azimuth,pitch,roll,label
855329590000,0,-0.574630807340793,9.89266174295827,-0.498105986353001,-0.043066,-0.040927973,0.014660766,163.93665,-85.05508,-4.94306,STD
855334117000,0.004527,-0.57484755527192,9.89092777580466,-0.499189722613762,-0.042760566,-0.048258353,0.016493361,163.97783,-85.056076,-4.943036,STD
855339035000,0.009445,-0.575083023865975,9.88904404475508,-0.500367061895941,-0.036957346,-0.03940081,0.0106901415,164.01764,-85.06726,-4.9324546,STD
855344017000,0.014427,-0.575321556711762,9.88713579992201,-0.501559722388787,-0.042760566,-0.0421497,0.014660766,164.06213,-85.08144,-4.9185266,STD
855349068000,0.019478,-0.575563393203948,9.88520112616612,-0.502768901061883,-0.03970624,-0.036651913,0.010995574,164.10101,-94.90847,-4.9084277,STD
855354102000,0.024512,-0.575804415754267,9.88327296388397,-0.503974010038396,-0.04184427,-0.038789943,0.019547688,164.14218,-94.894,-4.8936863,STD
855359017000,0.029427,-0.576039740711522,9.88139038191799,-0.505150631138825,-0.041233405,-0.038789943,0.019547688,164.1805,-94.883255,-4.882434,STD
855363996000,0.034406,-0.576278129920509,9.87948328616852,-0.506342573449921,-0.03604105,-0.03756821,0.008857546,164.21843,-94.873405,-4.8718395,STD
855369023000,0.039433,-0.576518817318295,9.87755780508144,-0.507546006669016,-0.028099801,-0.02687807,0.01038471,164.25305,-94.860344,-4.8577867,STD
855374013000,0.044423,-0.576757733195548,9.87564649602544,-0.508740582313196,-0.029321533,-0.027183503,0.008246681,164.28983,-94.851524,-4.84783,STD
855378997000,0.049407,-0.576996361799202,9.87373748513664,-0.509933721593875,-0.03390302,-0.015577064,0.008857546,164.31956,-94.84172,-4.8366494,STD
855384105000,0.054515,-0.577240927390587,9.87178097879233,-0.511156545720221,-0.025961773,-0.015271631,0.013439035,164.35207,-94.831726,-4.824964,STD
855389037000,0.059447,-0.577477066289708,9.86989188535261,-0.512337236517233,-0.015882496,-0.0076358155,0.0076358155,164.37865,-94.824715,-4.816097,STD
855394030000,0.06444,-0.577716125803762,9.86797942721301,-0.513532530343162,-0.01160644,0.004276057,0.019547688,164.40349,-94.8116,-4.800912,STD
855399089000,0.069499,-0.577958345327414,9.86604168923419,-0.514743624167592,-0.0143553335,-0.003970624,0.009468411,164.43146,-94.8067,-4.7937746,STD
855404085000,0.074495,-0.578197548478267,9.86412808201098,-0.515939636175271,-0.0143553335,-0.011911872,0.008857546,164.443403452309,-94.8016526194797,-4.78730891562815,STD
855409007000,0.079417,-0.578433208588055,9.86224281884993,-0.517117933033116,-0.0036651916,-0.01038471,0.007941248,164.45517,-94.79668,-4.780939,STD
855414014000,0.084424,-0.578672938407175,9.86032499832018,-0.518316578373879,0.012217305,-0.0027488936,0.0030543262,164.47682,-94.79082,-4.7720222,STD
855419024000,0.089434,-0.578912811863095,9.85840602870684,-0.519515941896391,0.014049901,-0.008552114,-0.00061086525,164.50375,-94.785164,-4.763292,STD
